"","panel","gene"
"4354","Intellectual_disability.rds","RAP1GAP"
"4355","Intellectual_disability.rds","RAP2A"
"4356","Intellectual_disability.rds","RARA"
"4357","Intellectual_disability.rds","RARG"
"4358","Intellectual_disability.rds","RASA1"
"4359","Intellectual_disability.rds","RASGRF1"
"4360","Intellectual_disability.rds","RASGRF2"
"4361","Intellectual_disability.rds","RBBP4"
"4362","Intellectual_disability.rds","RBBP5"
"4363","Intellectual_disability.rds","RBBP7"
"4364","Intellectual_disability.rds","RBM17"
"4365","Intellectual_disability.rds","RBM22"
"4366","Intellectual_disability.rds","RBM25"
"4367","Intellectual_disability.rds","RBM26"
"4368","Intellectual_disability.rds","RBM39"
"4369","Intellectual_disability.rds","RBM5"
"4370","Intellectual_disability.rds","RBM6"
"4371","Intellectual_disability.rds","RBX1"
"4372","Intellectual_disability.rds","RC3H2"
"4373","Intellectual_disability.rds","RCBTB2"
"4374","Intellectual_disability.rds","RCC2"
"4375","Intellectual_disability.rds","RCL1"
"4376","Intellectual_disability.rds","RCOR1"
"4377","Intellectual_disability.rds","RDH10"
"4378","Intellectual_disability.rds","RDH11"
"4379","Intellectual_disability.rds","RET"
"4380","Intellectual_disability.rds","REV3L"
"4381","Intellectual_disability.rds","RFC4"
"4382","Intellectual_disability.rds","RFC5"
"4383","Intellectual_disability.rds","RFX1"
"4384","Intellectual_disability.rds","RFX3"
"4385","Intellectual_disability.rds","RFX5"
"4386","Intellectual_disability.rds","RGS12"
"4387","Intellectual_disability.rds","RGS7"
"4388","Intellectual_disability.rds","RHEB"
"4389","Intellectual_disability.rds","RICTOR"
"4390","Intellectual_disability.rds","RIMS1"
"4391","Intellectual_disability.rds","RIMS2"
"4392","Intellectual_disability.rds","RLF"
"4393","Intellectual_disability.rds","RNF10"
"4394","Intellectual_disability.rds","RNF13"
"4395","Intellectual_disability.rds","RNF14"
"4396","Intellectual_disability.rds","RNF145"
"4397","Intellectual_disability.rds","RNF20"
"4398","Intellectual_disability.rds","RNF212"
"4399","Intellectual_disability.rds","RNF41"
"4400","Intellectual_disability.rds","ROBO3"
"4401","Intellectual_disability.rds","ROCK1"
"4402","Intellectual_disability.rds","RPE"
"4403","Intellectual_disability.rds","RPGR"
"4404","Intellectual_disability.rds","RPH3AL"
"4405","Intellectual_disability.rds","RPRD2"
"4406","Intellectual_disability.rds","RPS18"
"4407","Intellectual_disability.rds","RPS5"
"4408","Intellectual_disability.rds","RPS6KA2"
"4409","Intellectual_disability.rds","RPS6KB1"
"4410","Intellectual_disability.rds","RPS9"
"4411","Intellectual_disability.rds","RPTOR"
"4412","Intellectual_disability.rds","RRAGB"
"4413","Intellectual_disability.rds","RRM1"
"4414","Intellectual_disability.rds","RSPRY1"
"4415","Intellectual_disability.rds","RSRC1"
"4416","Intellectual_disability.rds","RTF1"
"4417","Intellectual_disability.rds","RUFY1"
"4418","Intellectual_disability.rds","RUNX1T1"
"4419","Intellectual_disability.rds","RUVBL2"
"4420","Intellectual_disability.rds","RYR2"
"4421","Intellectual_disability.rds","RYR3"
"4422","Intellectual_disability.rds","S100PBP"
"4423","Intellectual_disability.rds","SAAL1"
"4424","Intellectual_disability.rds","SACS"
"4425","Intellectual_disability.rds","SAFB"
"4426","Intellectual_disability.rds","SAMD4B"
"4427","Intellectual_disability.rds","SAP130"
"4428","Intellectual_disability.rds","SARDH"
"4429","Intellectual_disability.rds","SARS2"
"4430","Intellectual_disability.rds","SATB1"
"4431","Intellectual_disability.rds","SBF2"
"4432","Intellectual_disability.rds","SBNO1"
"4433","Intellectual_disability.rds","SBNO2"
"4434","Intellectual_disability.rds","SCAI"
"4435","Intellectual_disability.rds","SCAP"
"4436","Intellectual_disability.rds","SCARF2"
"4437","Intellectual_disability.rds","SCLY"
"4438","Intellectual_disability.rds","SCN7A"
"4439","Intellectual_disability.rds","SCP2"
"4440","Intellectual_disability.rds","SCUBE2"
"4441","Intellectual_disability.rds","SDSL"
"4442","Intellectual_disability.rds","SEC23A"
"4443","Intellectual_disability.rds","SEC23B"
"4444","Intellectual_disability.rds","SEC24D"
"4445","Intellectual_disability.rds","SEC61A1"
"4446","Intellectual_disability.rds","SEC63"
"4447","Intellectual_disability.rds","SEPHS1"
"4448","Intellectual_disability.rds","SEPT7"
"4449","Intellectual_disability.rds","SERPINB6"
"4450","Intellectual_disability.rds","SERPINC1"
"4451","Intellectual_disability.rds","SERPINF2"
"4452","Intellectual_disability.rds","SERPING1"
"4453","Intellectual_disability.rds","SERPINI1"
"4454","Intellectual_disability.rds","SETD1A"
"4455","Intellectual_disability.rds","SETDB1"
"4456","Intellectual_disability.rds","SETDB2"
"4457","Intellectual_disability.rds","SETX"
"4458","Intellectual_disability.rds","SF1"
"4459","Intellectual_disability.rds","SF3A1"
"4460","Intellectual_disability.rds","SF3A3"
"4461","Intellectual_disability.rds","SF3B2"
"4462","Intellectual_disability.rds","SF3B3"
"4463","Intellectual_disability.rds","SFPQ"
"4464","Intellectual_disability.rds","SFSWAP"
"4465","Intellectual_disability.rds","SFXN5"
"4466","Intellectual_disability.rds","SGCA"
"4467","Intellectual_disability.rds","SGCB"
"4468","Intellectual_disability.rds","SGCE"
"4469","Intellectual_disability.rds","SGMS1"
"4470","Intellectual_disability.rds","SH3BP5"
"4471","Intellectual_disability.rds","SH3TC2"
"4472","Intellectual_disability.rds","SHBG"
"4473","Intellectual_disability.rds","SHPRH"
"4474","Intellectual_disability.rds","SIAE"
"4475","Intellectual_disability.rds","SIK3"
"4476","Intellectual_disability.rds","SIN3B"
"4477","Intellectual_disability.rds","SIPA1L1"
"4478","Intellectual_disability.rds","SIPA1L3"
"4479","Intellectual_disability.rds","SKP1"
"4480","Intellectual_disability.rds","SLC12A7"
"4481","Intellectual_disability.rds","SLC12A8"
"4482","Intellectual_disability.rds","SLC17A7"
"4483","Intellectual_disability.rds","SLC20A1"
"4484","Intellectual_disability.rds","SLC20A2"
"4485","Intellectual_disability.rds","SLC25A12"
"4486","Intellectual_disability.rds","SLC25A17"
"4487","Intellectual_disability.rds","SLC25A25"
"4488","Intellectual_disability.rds","SLC25A46"
"4489","Intellectual_disability.rds","SLC25A5"
"4490","Intellectual_disability.rds","SLC26A10"
"4491","Intellectual_disability.rds","SLC26A2"
"4492","Intellectual_disability.rds","SLC26A6"
"4493","Intellectual_disability.rds","SLC35C2"
"4494","Intellectual_disability.rds","SLC35F2"
"4495","Intellectual_disability.rds","SLC37A4"
"4496","Intellectual_disability.rds","SLC38A5"
"4497","Intellectual_disability.rds","SLC3A2"
"4498","Intellectual_disability.rds","SLC4A10"
"4499","Intellectual_disability.rds","SLC4A5"
"4500","Intellectual_disability.rds","SLC5A6"
"4501","Intellectual_disability.rds","SLC7A1"
"4502","Intellectual_disability.rds","SLC7A10"
"4503","Intellectual_disability.rds","SLC7A2"
"4504","Intellectual_disability.rds","SLC7A6"
"4505","Intellectual_disability.rds","SLC8A1"
"4506","Intellectual_disability.rds","SLC8A2"
"4507","Intellectual_disability.rds","SLC9A1"
"4508","Intellectual_disability.rds","SLC9B2"
"4509","Intellectual_disability.rds","SLFN11"
"4510","Intellectual_disability.rds","SLIT1"
"4511","Intellectual_disability.rds","SMAD2"
"4512","Intellectual_disability.rds","SMAD3"
"4513","Intellectual_disability.rds","SMAD9"
"4514","Intellectual_disability.rds","SMARCA5"
"4515","Intellectual_disability.rds","SMARCAD1"
"4516","Intellectual_disability.rds","SMARCAL1"
"4517","Intellectual_disability.rds","SMC4"
"4518","Intellectual_disability.rds","SMC6"
"4519","Intellectual_disability.rds","SMCHD1"
"4520","Intellectual_disability.rds","SMG1"
"4521","Intellectual_disability.rds","SMG7"
"4522","Intellectual_disability.rds","SMOX"
"4523","Intellectual_disability.rds","SMPD4"
"4524","Intellectual_disability.rds","SMYD3"
"4525","Intellectual_disability.rds","SNAP91"
"4526","Intellectual_disability.rds","SNCA"
"4527","Intellectual_disability.rds","SND1"
"4528","Intellectual_disability.rds","SNRK"
"4529","Intellectual_disability.rds","SNRNP200"
"4530","Intellectual_disability.rds","SNRNP70"
"4531","Intellectual_disability.rds","SNRPC"
"4532","Intellectual_disability.rds","SNRPD1"
"4533","Intellectual_disability.rds","SNRPD2"
"4534","Intellectual_disability.rds","SNRPD3"
"4535","Intellectual_disability.rds","SNRPG"
"4536","Intellectual_disability.rds","SNRPN"
"4537","Intellectual_disability.rds","SNX12"
"4538","Intellectual_disability.rds","SNX8"
"4539","Intellectual_disability.rds","SORBS2"
"4540","Intellectual_disability.rds","SOX6"
"4541","Intellectual_disability.rds","SP100"
"4542","Intellectual_disability.rds","SP3"
"4543","Intellectual_disability.rds","SPAG5"
"4544","Intellectual_disability.rds","SPAG9"
"4545","Intellectual_disability.rds","SPATS2L"
"4546","Intellectual_disability.rds","SPEF2"
"4547","Intellectual_disability.rds","SPEN"
"4548","Intellectual_disability.rds","SPG7"
"4549","Intellectual_disability.rds","SPIDR"
"4550","Intellectual_disability.rds","SPIN1"
"4551","Intellectual_disability.rds","SPINT1"
"4552","Intellectual_disability.rds","SPOP"
"4553","Intellectual_disability.rds","SPPL3"
"4554","Intellectual_disability.rds","SPTBN1"
"4555","Intellectual_disability.rds","SPTBN4"
"4556","Intellectual_disability.rds","SQSTM1"
"4557","Intellectual_disability.rds","SRC"
"4558","Intellectual_disability.rds","SRGAP3"
"4559","Intellectual_disability.rds","SRP54"
"4560","Intellectual_disability.rds","SRPK2"
"4561","Intellectual_disability.rds","SRSF1"
"4562","Intellectual_disability.rds","SRSF3"
"4563","Intellectual_disability.rds","SSBP2"
"4564","Intellectual_disability.rds","SSBP3"
"4565","Intellectual_disability.rds","SSBP4"
"4566","Intellectual_disability.rds","ST7"
"4567","Intellectual_disability.rds","ST7L"
"4568","Intellectual_disability.rds","STAB1"
"4569","Intellectual_disability.rds","STAG3"
"4570","Intellectual_disability.rds","STARD3"
"4571","Intellectual_disability.rds","STAT1"
"4572","Intellectual_disability.rds","STAT2"
"4573","Intellectual_disability.rds","STAT3"
"4574","Intellectual_disability.rds","STAT6"
"4575","Intellectual_disability.rds","STIM1"
"4576","Intellectual_disability.rds","STK3"
"4577","Intellectual_disability.rds","STK36"
"4578","Intellectual_disability.rds","STK38L"
"4579","Intellectual_disability.rds","STMN1"
"4580","Intellectual_disability.rds","STRN3"
"4581","Intellectual_disability.rds","STS"
"4582","Intellectual_disability.rds","STT3A"
"4583","Intellectual_disability.rds","STX17"
"4584","Intellectual_disability.rds","STX6"
"4585","Intellectual_disability.rds","SUFU"
"4586","Intellectual_disability.rds","SULF1"
"4587","Intellectual_disability.rds","SULF2"
"4588","Intellectual_disability.rds","SUMO2"
"4589","Intellectual_disability.rds","SUN2"
"4590","Intellectual_disability.rds","SUPT16H"
"4591","Intellectual_disability.rds","SUPT20H"
"4592","Intellectual_disability.rds","SUPT5H"
"4593","Intellectual_disability.rds","SUV39H1"
"4594","Intellectual_disability.rds","SUV39H2"
"4595","Intellectual_disability.rds","SUZ12"
"4596","Intellectual_disability.rds","SYBU"
"4597","Intellectual_disability.rds","SYK"
"4598","Intellectual_disability.rds","SYMPK"
"4599","Intellectual_disability.rds","SYNCRIP"
"4600","Intellectual_disability.rds","SYNE1"
"4601","Intellectual_disability.rds","SYNJ2"
"4602","Intellectual_disability.rds","TAB2"
"4603","Intellectual_disability.rds","TADA3"
"4604","Intellectual_disability.rds","TAF4"
"4605","Intellectual_disability.rds","TANC2"
"4606","Intellectual_disability.rds","TAOK2"
"4607","Intellectual_disability.rds","TAOK3"
"4608","Intellectual_disability.rds","TARDBP"
"4609","Intellectual_disability.rds","TARS"
"4610","Intellectual_disability.rds","TARS2"
"4611","Intellectual_disability.rds","TARSL2"
"4612","Intellectual_disability.rds","TATDN1"
"4613","Intellectual_disability.rds","TATDN3"
"4614","Intellectual_disability.rds","TAX1BP1"
"4615","Intellectual_disability.rds","TBC1D25"
"4616","Intellectual_disability.rds","TBC1D31"
"4617","Intellectual_disability.rds","TBC1D8B"
"4618","Intellectual_disability.rds","TBC1D9B"
"4619","Intellectual_disability.rds","TBCCD1"
"4620","Intellectual_disability.rds","TBL1X"
"4621","Intellectual_disability.rds","TBP"
"4622","Intellectual_disability.rds","TBPL1"
"4623","Intellectual_disability.rds","TBX3"
"4624","Intellectual_disability.rds","TCERG1"
"4625","Intellectual_disability.rds","TCF25"
"4626","Intellectual_disability.rds","TCIRG1"
"4627","Intellectual_disability.rds","TCTN1"
"4628","Intellectual_disability.rds","TCTN3"
"4629","Intellectual_disability.rds","TDRD3"
"4630","Intellectual_disability.rds","TEAD2"
"4631","Intellectual_disability.rds","TECTA"
"4632","Intellectual_disability.rds","TENM1"
"4633","Intellectual_disability.rds","TERT"
"4634","Intellectual_disability.rds","TET3"
"4635","Intellectual_disability.rds","TEX11"
"4636","Intellectual_disability.rds","TF"
"4637","Intellectual_disability.rds","TFCP2"
"4638","Intellectual_disability.rds","TGFB2"
"4639","Intellectual_disability.rds","TGFBI"
"4640","Intellectual_disability.rds","TGFBR1"
"4641","Intellectual_disability.rds","TGFBR3"
"4642","Intellectual_disability.rds","THAP9"
"4643","Intellectual_disability.rds","THBS4"
"4644","Intellectual_disability.rds","THOC1"
"4645","Intellectual_disability.rds","THUMPD2"
"4646","Intellectual_disability.rds","TIAL1"
"4647","Intellectual_disability.rds","TIAM2"
"4648","Intellectual_disability.rds","TIMM8A"
"4649","Intellectual_disability.rds","TJAP1"
"4650","Intellectual_disability.rds","TJP2"
"4651","Intellectual_disability.rds","TLE4"
"4652","Intellectual_disability.rds","TLK1"
"4653","Intellectual_disability.rds","TLN1"
"4654","Intellectual_disability.rds","TM9SF2"
"4655","Intellectual_disability.rds","TM9SF3"
"4656","Intellectual_disability.rds","TMEM161B"
"4657","Intellectual_disability.rds","TMEM164"
"4658","Intellectual_disability.rds","TMEM168"
"4659","Intellectual_disability.rds","TMEM189"
"4660","Intellectual_disability.rds","TMEM201"
"4661","Intellectual_disability.rds","TMEM205"
"4662","Intellectual_disability.rds","TMEM241"
"4663","Intellectual_disability.rds","TMEM53"
"4664","Intellectual_disability.rds","TMEM62"
"4665","Intellectual_disability.rds","TMEM63B"
"4666","Intellectual_disability.rds","TMEM87A"
"4667","Intellectual_disability.rds","TMEM87B"
"4668","Intellectual_disability.rds","TMLHE"
"4669","Intellectual_disability.rds","TMTC1"
"4670","Intellectual_disability.rds","TMTC2"
"4671","Intellectual_disability.rds","TNFRSF10B"
"4672","Intellectual_disability.rds","TNFSF11"
"4673","Intellectual_disability.rds","TNIK"
"4674","Intellectual_disability.rds","TNK2"
"4675","Intellectual_disability.rds","TNNT2"
"4676","Intellectual_disability.rds","TNPO1"
"4677","Intellectual_disability.rds","TNPO3"
"4678","Intellectual_disability.rds","TNRC6A"
"4679","Intellectual_disability.rds","TNRC6B"
"4680","Intellectual_disability.rds","TNRC6C"
"4681","Intellectual_disability.rds","TNS1"
"4682","Intellectual_disability.rds","TNS3"
"4683","Intellectual_disability.rds","TOM1L1"
"4684","Intellectual_disability.rds","TOP1"
"4685","Intellectual_disability.rds","TP53I13"
"4686","Intellectual_disability.rds","TP73"
"4687","Intellectual_disability.rds","TPCN1"
"4688","Intellectual_disability.rds","TPCN2"
"4689","Intellectual_disability.rds","TPGS2"
"4690","Intellectual_disability.rds","TPH2"
"4691","Intellectual_disability.rds","TPI1"
"4692","Intellectual_disability.rds","TPM2"
"4693","Intellectual_disability.rds","TRA2B"
"4694","Intellectual_disability.rds","TRAM1"
"4695","Intellectual_disability.rds","TRAPPC11"
"4696","Intellectual_disability.rds","TRDMT1"
"4697","Intellectual_disability.rds","TRERF1"
"4698","Intellectual_disability.rds","TRHDE"
"4699","Intellectual_disability.rds","TRIM16"
"4700","Intellectual_disability.rds","TRIM24"
"4701","Intellectual_disability.rds","TRIM26"
"4702","Intellectual_disability.rds","TRIM27"
"4703","Intellectual_disability.rds","TRIM28"
"4704","Intellectual_disability.rds","TRIM33"
"4705","Intellectual_disability.rds","TRIM39"
"4706","Intellectual_disability.rds","TRIM46"
"4707","Intellectual_disability.rds","TRIM5"
"4708","Intellectual_disability.rds","TRIM71"
"4709","Intellectual_disability.rds","TRIM9"
"4710","Intellectual_disability.rds","TRIOBP"
"4711","Intellectual_disability.rds","TRIP4"
"4712","Intellectual_disability.rds","TROVE2"
"4713","Intellectual_disability.rds","TRPC1"
"4714","Intellectual_disability.rds","TRPC3"
"4715","Intellectual_disability.rds","TRPC5"
